window_id,race_id,split,proposed_split,attacker_driver,target_driver_fixed,decision_lap,endpoint_lap,decision_session_time_sec,endpoint_session_time_sec,horizon_duration_sec,decision_boundary_utc,endpoint_boundary_utc,supporting_event_id,event_key,event_key_type,candidate_universe_status,candidate_classification,candidate_review_status,last_confirmed_classified_order_before,first_confirmed_classified_order_after,physical_track_order_status,event_time_interval_start_utc,event_time_interval_end_utc,timestamp_uncertainty_sec,pit_status_evidence,race_control_status_evidence,telemetry_evidence,source_records,source_urls,source_sha256s,label_basis,verified_on_track_pass,review_status
75341e5a94c7959ee3aa,2018:German Grand Prix:Race,train,development_train,BOT,HAM,41,42,3575.371,3651.48,76.109,2018-07-22T14:05:42.403000000,2018-07-22T14:06:58.512000000,d2f83b8f36048694d75870e4,2018:German Grand Prix:Race|BOT|HAM|41|42,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,BOT:4;HAM:3,BOT:3;HAM:4,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T14:05:42.403000+00:00,2018-07-22T14:06:58.512000+00:00,3.339,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/BOT/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/HAM/laptimes.json,5db14ec830f2636a678db7b2a95cdd2563459f7bca4c5d0ce91b5c1cf9f108c8|9732f4fa914ab65b604cbc91a55e9a1bf9a1e1beb54fdff33931d4bee1661d20,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
b89613920d754ce0b1f0,2018:German Grand Prix:Race,train,development_train,ERI,OCO,21,22,2041.765,2122.162,80.397,2018-07-22T13:40:08.797000000,2018-07-22T13:41:29.194000000,f594316790b3c6db26569279,2018:German Grand Prix:Race|ERI|OCO|21|22,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,ERI:12;OCO:11,ERI:11;OCO:12,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:40:08.797000+00:00,2018-07-22T13:41:29.194000+00:00,1.177,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/ERI/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/OCO/laptimes.json,53ebbd1ba9ddbd7bf5df5dac31c85df23140b367444d34679a01017e36ea9ac7|570b55ba22978fd22c63f741f32b8267fea3214261c9f2d87e7cc848ff8798bf,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
f61e935b7049dd1f191f,2018:German Grand Prix:Race,train,development_train,ERI,GAS,41,42,3664.288,3743.285,78.997,2018-07-22T14:07:11.320000000,2018-07-22T14:08:30.317000000,0b175212762fac8cb8919564,2018:German Grand Prix:Race|ERI|GAS|41|42,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,ERI:15;GAS:14,ERI:14;GAS:15,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T14:07:11.320000+00:00,2018-07-22T14:08:30.317000+00:00,2.628,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/ERI/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GAS/laptimes.json,53ebbd1ba9ddbd7bf5df5dac31c85df23140b367444d34679a01017e36ea9ac7|af3c3b179e520bdc1f331da8f4e7e380f019f9b163e4a714fd7287757236769b,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
072ce7e945bf0c113c7b,2018:German Grand Prix:Race,train,development_train,GAS,VAN,16,17,1648.569,1729.276,80.707,2018-07-22T13:33:35.601000000,2018-07-22T13:34:56.308000000,b3d1d970887c5ab8ca328350,2018:German Grand Prix:Race|GAS|VAN|16|17,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,GAS:20;VAN:19,GAS:19;VAN:20,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:33:35.601000+00:00,2018-07-22T13:34:56.308000+00:00,1.79,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/VAN/laptimes.json,29abd22b4e3e0359bca03585ff37ed28cf8471312ba0f02e44fb4ad3ae4ec5d4|af3c3b179e520bdc1f331da8f4e7e380f019f9b163e4a714fd7287757236769b,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
00bf531240ae6572da95,2018:German Grand Prix:Race,train,development_train,GAS,STR,26,27,2457.354,2537.51,80.156,2018-07-22T13:47:04.386000000,2018-07-22T13:48:24.542000000,aeddd38ca0c9a37dd5a0424c,2018:German Grand Prix:Race|GAS|STR|26|27,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,GAS:18;STR:17,GAS:17;STR:19,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:47:04.386000+00:00,2018-07-22T13:48:24.542000+00:00,2.363,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/STR/laptimes.json,397abc36c71a1d0d74f10dca85bb1380f19df4abd011413d5ee14f7d0cb6119f|af3c3b179e520bdc1f331da8f4e7e380f019f9b163e4a714fd7287757236769b,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
7e08cc06faa02714f474,2018:German Grand Prix:Race,train,development_train,GAS,HAR,27,28,2538.25,2617.326,79.076,2018-07-22T13:48:25.282000000,2018-07-22T13:49:44.358000000,b7339772dec8f9aa2fab98b3,2018:German Grand Prix:Race|GAS|HAR|27|28,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,GAS:17;HAR:16,GAS:14;HAR:16,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:48:25.282000+00:00,2018-07-22T13:49:44.358000+00:00,4.29,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GAS/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/HAR/laptimes.json,8669feff5b009cdba79ceceb90e379d09df33f69ea40efd435aaef668395a122|af3c3b179e520bdc1f331da8f4e7e380f019f9b163e4a714fd7287757236769b,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
4557be224c379a894919,2018:German Grand Prix:Race,train,development_train,GAS,ALO,64,65,5770.901,5847.046,76.145,2018-07-22T14:42:17.933000000,2018-07-22T14:43:34.078000000,,2018:German Grand Prix:Race|GAS|ALO|64|65,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,GAS:15;ALO:14,GAS:14;ALO:16,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-07-22T14:42:17.933000000,2018-07-22T14:43:34.078000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
575f8c851f4ae4518aab,2018:German Grand Prix:Race,train,development_train,GRO,STR,22,23,2129.494,2210.273,80.779,2018-07-22T13:41:21.843000000,2018-07-22T13:42:57.305000000,e7b789ef1009be2cc80511d3,2018:German Grand Prix:Race|GRO|STR|22|23,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,GRO:15;STR:14,GRO:13;STR:15,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:41:36.526000+00:00,2018-07-22T13:42:57.305000+00:00,15.086,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/STR/laptimes.json,1191a0beb4fdd9f00b5e7214a3f29628c2f38960f4cbff941834201fea9537fe|397abc36c71a1d0d74f10dca85bb1380f19df4abd011413d5ee14f7d0cb6119f,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
86587c3acbb41b5fa3e2,2018:German Grand Prix:Race,train,development_train,GRO,SIR,23,24,2210.676,2289.247,78.571,2018-07-22T13:42:57.708000000,2018-07-22T13:44:16.279000000,d5de75a19c0f5e3ff447cf33,2018:German Grand Prix:Race|GRO|SIR|23|24,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,GRO:13;SIR:12,GRO:12;SIR:14,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:42:57.708000+00:00,2018-07-22T13:44:16.279000+00:00,2.738,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/SIR/laptimes.json,1191a0beb4fdd9f00b5e7214a3f29628c2f38960f4cbff941834201fea9537fe|fe6be4b5f6f65fbf0b0ac27e4a925e801ee68139ff502139e0c74c217134b323,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
e86d8c3e05acb5d5be8c,2018:German Grand Prix:Race,train,development_train,GRO,OCO,24,25,2289.734,2367.505,77.771,2018-07-22T13:44:16.766000000,2018-07-22T13:45:34.537000000,840f03b66dad0487d9ec954f,2018:German Grand Prix:Race|GRO|OCO|24|25,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,OTHER_POSITION_CHANGE,AUTOMATED_REVIEW_UNREVIEWED,GRO:12;OCO:11,GRO:11;OCO:13,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:44:16.766000+00:00,2018-07-22T13:45:34.537000+00:00,4.156,PIT_LAP_OVERLAP_RECORDED_BUT_TIME_OF_DAY_ONLY,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/OCO/laptimes.json,1191a0beb4fdd9f00b5e7214a3f29628c2f38960f4cbff941834201fea9537fe|570b55ba22978fd22c63f741f32b8267fea3214261c9f2d87e7cc848ff8798bf,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
f27023ca417c583d0dff,2018:German Grand Prix:Race,train,development_train,GRO,ERI,28,29,2606.752,2686.0,79.248,2018-07-22T13:49:33.784000000,2018-07-22T13:50:53.032000000,,2018:German Grand Prix:Race|GRO|ERI|28|29,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,GRO:10;ERI:9,GRO:9;ERI:10,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-07-22T13:49:33.784000000,2018-07-22T13:50:53.032000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
d9c59226afb4492e5b64,2018:German Grand Prix:Race,train,development_train,GRO,HAR,61,62,5452.311,5529.862,77.551,2018-07-22T14:36:59.343000000,2018-07-22T14:38:16.894000000,b6436aca6f0c75e995f56fa5,2018:German Grand Prix:Race|GRO|HAR|61|62,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,GRO:10;HAR:9,GRO:9;HAR:10,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T14:36:59.343000+00:00,2018-07-22T14:38:16.894000+00:00,1.278,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/HAR/laptimes.json,1191a0beb4fdd9f00b5e7214a3f29628c2f38960f4cbff941834201fea9537fe|8669feff5b009cdba79ceceb90e379d09df33f69ea40efd435aaef668395a122,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
77411f7f07a9da402765,2018:German Grand Prix:Race,train,development_train,GRO,OCO,65,66,5763.796,5841.242,77.446,2018-07-22T14:42:10.828000000,2018-07-22T14:43:28.274000000,fee17ddc9a6ba56ea5ac620f,2018:German Grand Prix:Race|GRO|OCO|65|66,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,GRO:8;OCO:7,GRO:7;OCO:8,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T14:42:10.828000+00:00,2018-07-22T14:43:28.274000+00:00,1.027,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/OCO/laptimes.json,1191a0beb4fdd9f00b5e7214a3f29628c2f38960f4cbff941834201fea9537fe|570b55ba22978fd22c63f741f32b8267fea3214261c9f2d87e7cc848ff8798bf,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
192fff15c192081d799e,2018:German Grand Prix:Race,train,development_train,GRO,PER,66,67,5841.659,5917.719,76.06,2018-07-22T14:43:28.691000000,2018-07-22T14:44:44.751000000,af602ccd9924c9990ceaaf69,2018:German Grand Prix:Race|GRO|PER|66|67,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,GRO:7;PER:6,GRO:6;PER:7,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T14:43:28.691000+00:00,2018-07-22T14:44:44.751000+00:00,2.463,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/GRO/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/PER/laptimes.json,1191a0beb4fdd9f00b5e7214a3f29628c2f38960f4cbff941834201fea9537fe|3cd0ad821f9ccbf2e14bc0d1fdf28e256a9cb8cd84669ce7ee8e27f90b0ce4b1,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
f08d82f4ab96ac431877,2018:German Grand Prix:Race,train,development_train,HAM,LEC,3,4,587.856,667.349,79.493,2018-07-22T13:15:54.888000000,2018-07-22T13:17:14.381000000,2082e06912dfb93d64e1720d,2018:German Grand Prix:Race|HAM|LEC|3|4,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,HAM:11;LEC:10,HAM:10;LEC:11,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:15:54.888000+00:00,2018-07-22T13:17:14.381000+00:00,1.523,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/HAM/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/LEC/laptimes.json,5db14ec830f2636a678db7b2a95cdd2563459f7bca4c5d0ce91b5c1cf9f108c8|7a055cb150758c6c612a2dea408add40a952cf2ba6ee8159f2992e3fe33ba155,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
eb4612f52396f7b1e5c5,2018:German Grand Prix:Race,train,development_train,HAM,SAI,5,6,747.504,827.414,79.91,2018-07-22T13:18:34.536000000,2018-07-22T13:19:54.446000000,c0b87c899114873850913043,2018:German Grand Prix:Race|HAM|SAI|5|6,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,HAM:10;SAI:9,HAM:9;SAI:10,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:18:34.536000+00:00,2018-07-22T13:19:54.446000+00:00,1.111,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/HAM/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/SAI/laptimes.json,5db14ec830f2636a678db7b2a95cdd2563459f7bca4c5d0ce91b5c1cf9f108c8|8005436bd0c7ebba01dec2e8a973c051fd2078bd607cc18621005a1097ce3385,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
964a99d3e4cfc0f6c6a0,2018:German Grand Prix:Race,train,development_train,HAM,GRO,7,8,907.184,987.378,80.194,2018-07-22T13:21:14.216000000,2018-07-22T13:22:34.410000000,,2018:German Grand Prix:Race|HAM|GRO|7|8,BOUNDARY_PROXY_KEY,OUTSIDE_INHERITED_CANDIDATE_UNIVERSE,OUTSIDE_CANDIDATE_UNIVERSE,AUTOMATED_PROXY_LINK_UNREVIEWED,HAM:9;GRO:8,HAM:8;GRO:9,NOT_AVAILABLE_FROM_BOUNDARY_LAPTIMES,2018-07-22T13:21:14.216000000,2018-07-22T13:22:34.410000000,BOUNDARY_INTERVAL_ONLY_NOT_EXACT_PASS_TIME,NOT_IN_INHERITED_CANDIDATE_REVIEW,NOT_IN_INHERITED_CANDIDATE_REVIEW,BOUNDARY_TELEMETRY_DOES_NOT_ESTABLISH_PASS,prediction_windows_37.csv.gz + laptime_source_inventory_37.csv,,,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
c51f63bd7682540f244c,2018:German Grand Prix:Race,train,development_train,HAM,PER,8,9,987.833,1066.572,78.739,2018-07-22T13:22:34.865000000,2018-07-22T13:23:53.604000000,8bdc847e55ae1ca252d548dd,2018:German Grand Prix:Race|HAM|PER|8|9,INHERITED_CANDIDATE_ID,MATCHED_TO_INHERITED_CANDIDATE,UNRESOLVED,AUTOMATED_REVIEW_UNREVIEWED,HAM:8;PER:7,HAM:7;PER:8,NOT_AVAILABLE_FROM_FASTF1_POSITION_XYZ,2018-07-22T13:22:34.865000+00:00,2018-07-22T13:23:53.604000+00:00,2.112,NO_RELEVANT_PIT_ROW_FOUND_IN_CONTEXT,NO_RC_RECORD_ON_DECISION_OR_ENDPOINT_LAP,"FastF1 car_data and pos_data present for selected race; pos_data contains XYZ/status, not classified running order or pass timestamp",event_review_37.csv + candidate source,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/HAM/laptimes.json|https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/German%20Grand%20Prix/Race/PER/laptimes.json,3cd0ad821f9ccbf2e14bc0d1fdf28e256a9cb8cd84669ce7ee8e27f90b0ce4b1|5db14ec830f2636a678db7b2a95cdd2563459f7bca4c5d0ce91b5c1cf9f108c8,FIXED_PAIR_CLASSIFIED_ORDER_REVERSED_AT_NEXT_LAP_BOUNDARY,FALSE,AUTOMATED_REVIEW_UNREVIEWED
